a,b,aggr
307,194,173
439,84,433
223,153,161
268,140,511
581,116,874
789,93,338
462,153,942
642,133,616
199,121,207
549,147,460
515,134,1332
557,46,60
500,53,316
689,158,526
533,92,469
558,86,386
449,61,410
179,147,169
328,85,407
593,75,365
641,207,68
638,105,540
437,220,108
775,169,159
332,81,413
245,107,289
543,88,423
166,8,43
571,178,592
577,72,338
462,193,216
326,69,64
655,94,373
704,149,335
739,40,107
422,151,704
501,91,575
634,232,76
299,93,282
514,58,322
410,173,762
738,37,25
622,184,347
258,94,282
820,80,46
514,33,94
827,138,173
433,92,439
609,150,492
584,104,1210
478,47,83
576,105,743
388,106,558
465,80,471
878,75,152
548,168,443
599,189,376
295,151,224
209,129,231
362,53,129
386,127,579
646,201,149
770,114,311
354,150,463
505,52,268
362,132,855
220,172,149
-7,168,50
209,199,45
353,97,289
801,120,159
461,159,734
614,103,463
777,103,223
466,187,160
310,85,148
578,100,763
563,72,463
571,91,682
445,176,715
831,136,277
582,145,907
187,96,221
513,33,46
552,191,201
292,72,270
347,103,553
536,75,481
598,72,322
44,145,40
373,63,105
640,127,978
417,106,534
439,167,722
567,132,713
568,133,795
683,143,472
629,97,583
369,143,682
222,129,206
584,157,316
358,112,417
342,116,312
428,199,73
312,125,367
287,119,416
690,116,585
659,165,571
602,130,1037
665,122,705
552,122,702
759,114,254
497,102,631
629,91,208
665,95,267
189,121,109
122,105,57
598,67,351
698,70,176
454,108,622
674,76,410
326,119,491
358,179,381
327,227,188
203,114,224
274,69,181
709,161,354
577,82,666
426,103,735
303,200,167
108,130,66
275,177,255
396,77,325
681,85,235
543,199,103
464,130,567
317,94,399
653,156,461
408,99,610
156,129,108
509,134,698
416,177,165
717,179,169
561,165,555
845,138,205
733,262,41
689,81,455
757,148,355
627,172,179
420,171,328
572,134,584
644,73,328
434,118,920
491,128,804
670,188,253
480,112,466
670,109,543
648,219,119
524,87,423
728,94,262
308,203,72
529,71,271
316,86,233
729,223,57
493,57,92
424,134,500
437,57,154
514,25,123
778,168,252
432,72,323
752,76,197
416,156,751
942,139,63
693,154,504
154,118,90
768,126,424
446,109,712
264,89,186
231,104,82
574,119,286
496,187,460
523,71,287
104,141,36
667,95,317
795,162,80
390,39,126
742,143,316
842,201,36
192,177,67
549,164,613
589,145,544
498,83,527
602,92,607
589,210,135
751,168,233
521,99,454
309,154,481
501,170,392
574,114,886
424,138,702
663,147,626
615,63,225
381,172,614
743,171,215
424,101,659
426,196,281
619,159,659
430,82,691
443,197,192
404,156,672
207,173,104
324,82,295
702,123,529
563,175,444
676,166,193
358,163,269
773,114,364
667,114,394
428,87,377
669,130,549
782,49,51
291,124,404
529,187,186
615,161,558
439,171,446
561,152,758
787,45,30
520,56,388
335,16,20
320,75,219
215,106,212
347,100,612
635,186,187
313,65,324
344,177,481
407,69,226
309,181,384
542,180,516
224,141,217
455,134,1042
413,157,535
679,183,152
500,116,680
318,182,154
440,114,707
918,94,30
107,64,75
703,108,559
503,125,581
630,111,490
691,186,411
571,223,142
591,102,750
678,129,287
146,112,138
680,77,454
721,107,285
403,72,254
694,154,366
673,196,295
570,128,708
403,195,263
777,129,304
777,150,278
755,121,396
669,99,340
464,57,352
622,127,511
353,105,632
117,128,78
408,168,923
220,96,116
530,98,930
457,191,378
319,86,583
306,141,530
410,234,69
300,174,233
444,55,137
209,82,46
369,96,537
381,121,751
531,136,1187
651,183,218
375,89,570
211,133,138
419,154,682
239,81,94
545,129,825
683,45,95
159,164,124
385,114,608
382,153,306
709,103,423
7,97,78
870,156,118
416,115,483
286,80,345
896,154,63
633,170,357
293,92,307
676,64,171
312,187,173
717,132,566
504,101,536
403,100,656
842,156,96
730,113,260
452,79,251
672,83,222
519,155,913
431,179,230
365,81,305
384,200,149
372,87,340
708,114,466
403,134,572
417,33,47
270,188,195
530,37,229
721,122,452
487,133,972
856,151,45
416,86,461
341,114,388
191,110,249
238,111,331
459,120,744
560,123,1043
782,148,167
428,108,619
308,84,453
839,134,123
563,27,123
105,174,53
811,169,184
771,133,219
663,41,73
436,98,765
460,260,71
341,142,358
181,203,48
741,79,366
342,110,353
660,116,409
542,95,609
615,55,224
555,93,267
449,149,804
830,160,107
645,195,358
252,75,165
483,108,917
348,168,319
569,197,141
641,54,120
436,101,441
283,26,125
600,56,234
558,159,438
736,73,106
294,99,341
497,204,181
302,132,587
645,129,443
787,90,188
452,161,556
557,35,187
560,88,688
350,190,167
517,34,93
503,154,551
662,122,628
552,57,192
331,87,355
443,53,139
354,121,633
455,173,386
628,164,340
576,65,194
460,79,425
356,130,483
805,102,163
842,111,74
471,139,891
474,169,473
271,169,192
469,32,70
689,47,76
219,56,49
462,211,234
351,110,426
530,206,57
351,88,136
553,88,759
546,120,818
512,170,664
561,146,811
496,153,1096
403,102,578
231,130,533
375,80,450
436,186,324
692,145,686
357,141,775
496,147,797
559,70,585
545,106,814
124,63,57
259,129,160
600,173,274
874,113,24
717,76,102
448,152,791
203,84,183
469,142,810
268,156,299
870,122,129
393,162,614
205,61,81
585,61,355
571,207,123
661,136,511
692,124,591
623,157,658
368,192,147
409,108,499
665,181,225
290,94,194
600,95,594
142,87,167
529,112,643
714,147,414
802,43,52
567,192,223
584,87,739
572,250,95
483,123,545
328,113,547
705,114,314
573,127,828
508,167,614
340,199,176
739,149,367
710,138,417
527,74,554
358,90,573
735,143,365
372,175,409
572,102,740
114,126,41
482,78,454
440,111,692
291,105,265
524,91,401
480,65,292
441,183,330
534,113,583
358,188,109
454,183,294
316,186,411
511,166,394
641,140,655
704,155,598
535,85,460
643,20,21
641,170,526
613,161,617
190,118,193
710,144,531
364,106,407
522,68,213
246,83,156
868,118,37
367,143,358
361,162,390
453,141,740
281,113,339
426,162,463
698,147,435
485,140,795
446,216,126
597,160,612
656,207,41
187,144,93
591,123,649
363,100,554
162,139,54
766,146,177
196,86,194
140,227,27
642,149,614
610,173,281
495,72,228
633,138,565
176,204,77
802,141,215
449,170,485
194,139,180
752,77,144
296,113,417
483,127,1073
382,169,375
287,77,173
592,134,675
532,183,470
746,60,123
302,82,225
530,124,1013
200,61,71
420,202,105
689,212,95
407,169,722
604,84,512
286,145,415
470,89,535
630,94,518
431,167,510
287,153,353
554,153,933
459,184,363
701,79,437
705,63,202
709,36,45
260,109,48
283,70,163
565,180,471
623,80,267
376,145,773
449,154,740
550,45,41
747,37,84
482,106,596
525,210,163
174,105,100
326,83,164
693,219,65
217,211,23
359,258,91
383,117,664
552,140,603
865,88,81
554,148,684
334,116,524
503,72,377
242,145,385
254,137,460
372,168,368
441,26,48
489,148,714
861,155,61
541,95,458
767,77,183
359,185,168
423,62,295
272,183,144
327,133,454
566,211,101
353,197,69
223,146,349
449,38,133
536,141,586
605,93,428
513,141,871
599,63,409
368,154,569
554,68,427
440,138,710
358,97,336
530,132,841
498,74,289
632,182,285
653,121,785
360,150,402
606,97,518
397,97,576
857,111,48
356,160,417
841,76,151
723,93,263
846,71,41
310,134,235
234,105,270
677,134,438
665,157,285
500,69,264
689,131,504
203,115,56
532,247,91
538,173,233
633,77,283
462,203,148
526,109,820
332,63,260
703,88,289
621,160,182
383,170,480
382,206,115
452,155,588
662,107,403
631,130,832
440,195,231
735,91,270
413,223,85
306,161,233
359,97,352
451,140,508
648,151,508
749,144,350
386,166,328
582,169,235
566,29,86
591,95,342
500,175,479
700,186,111
580,160,698
579,160,618
763,114,317
489,126,952
252,92,232
416,102,462
348,152,513
452,172,357
436,46,207
350,140,442
593,91,638
588,175,351
634,121,245
1046,-6,28
599,52,142
553,192,256
751,127,469
660,131,672
577,93,641
622,148,760
722,232,121
299,177,269
514,191,292
330,156,425
333,166,208
490,46,118
840,247,30
203,139,145
478,34,29
284,154,325
176,72,45
738,102,176
360,95,447
509,169,577
681,186,176
240,152,218
385,137,623
494,102,901
414,133,516
562,171,376
428,144,341
538,177,259
150,92,94
383,168,563
526,170,495
790,124,274
356,139,525
569,113,642
510,143,839
864,106,113
792,131,350
452,113,745
960,61,37
563,232,67
-28,99,49
598,163,493
216,220,37
253,148,382
755,59,177
601,133,438
433,33,101
793,163,135
490,68,490
598,195,220
152,113,246
331,83,370
301,86,240
975,184,28
372,119,278
667,177,447
504,164,913
447,185,151
354,51,63
886,186,73
460,98,748
828,174,70
803,113,290
650,179,202
355,84,435
523,126,1031
706,113,568
278,87,167
504,81,597
551,108,630
467,150,468
288,145,180
734,116,266
647,167,332
375,157,526
536,102,829
104,105,13
211,154,134
481,103,803
134,62,42
543,145,809
471,75,486
604,33,54
612,134,513
349,152,442
810,111,188
204,206,55
716,229,22
403,178,350
867,104,68
716,69,253
202,160,209
699,161,301
265,109,157
291,150,555
277,151,337
308,90,469
713,131,527
558,170,352
481,205,100
458,71,415
584,45,138
783,46,119
395,56,119
347,134,543
388,180,304
543,72,394
380,59,269
116,108,82
377,111,404
234,195,91
577,166,396
579,68,254
365,95,426
747,75,74
476,222,221
500,150,977
336,134,626
580,94,854
78,123,135
221,103,180
722,147,492
239,206,51
404,165,630
864,124,91
687,40,83
373,196,176
919,87,131
276,114,327
355,89,338
162,188,43
445,58,405
698,84,374
482,222,112
739,142,291
155,124,166
651,97,538
664,158,369
458,88,392
332,120,387
681,147,366
199,110,199
521,173,524
419,120,869
370,201,47
621,137,732
611,139,944
311,137,546
374,127,572
529,94,564
530,175,596
345,126,833
358,146,589
601,230,135
722,113,307
260,65,17
591,96,485
410,92,643
15,176,44
852,90,17
482,145,1130
451,176,596
84,186,54
604,144,617
428,126,262
463,81,417
956,145,65
494,116,766
858,112,178
737,156,249
626,137,536
575,64,336
290,161,191
82,67,38
587,165,395
655,141,658
464,176,378
403,172,373
618,68,315
549,179,536
537,143,660
655,135,713
720,96,105
422,113,516
530,121,859
287,52,74
156,78,91
515,163,457
303,165,148
245,140,208
569,193,157
466,201,358
647,181,215
414,178,432
804,89,279
457,98,457
325,194,254
316,107,196
482,125,861
788,110,192
641,131,645
816,176,129
392,98,473
411,-9,40
481,109,1059
153,180,36
672,112,554
140,102,61
830,115,66
722,159,232
406,94,790
489,91,360
541,145,824
748,96,324
641,117,430
499,124,1073
861,159,114
649,131,683
467,184,482
556,211,209
888,158,72
838,203,62
308,117,560
450,62,303
382,121,463
170,104,99
392,139,468
282,127,196
506,128,1101
754,124,422
704,185,181
351,93,356
540,180,306
576,64,222
861,143,91
278,88,178
300,94,275
241,190,115
76,155,78
280,93,116
709,106,271
672,187,97
428,60,331
403,216,202
632,88,341
432,190,224
494,140,907
468,174,503
265,119,253
373,202,180
784,131,301
339,45,117
550,224,167
621,123,792
608,85,400
562,162,599
930,202,27
175,52,92
837,112,117
226,149,158
703,104,196
439,205,147
498,128,722
472,40,119
835,129,164
398,93,626
418,148,518
373,145,574
524,67,304
868,161,39
682,149,458
644,176,167
498,237,52
660,186,167
457,145,546
277,156,243
639,61,253
611,145,843
551,14,29
397,90,716
645,124,289
610,200,146
493,194,256
345,102,481
606,124,584
392,163,368
123,163,103
358,130,644
786,38,113
538,59,221
818,119,269
529,204,279
576,118,997
916,92,110
679,165,240
197,138,215
455,103,810
129,144,75
458,68,514
757,119,186
560,216,115
301,19,30
924,135,92
344,26,39
363,154,480
884,129,84
655,134,804
217,64,188
402,185,493
415,180,565
447,139,731
417,89,537
315,184,128
155,161,123
828,95,96
367,96,304
417,186,62
819,127,336
314,167,70
308,136,283
370,166,325
832,118,137
932,157,43
903,77,117
556,70,269
750,55,90
600,140,433
682,189,191
163,129,71
542,173,412
784,216,91
857,145,121
428,112,657
469,115,903
-79,95,25
535,118,847
484,118,628
615,199,291
342,92,465
199,91,92
681,179,376
609,145,537
383,56,149
393,153,710
522,116,593
797,139,219
829,71,67
762,116,242
156,90,72
470,171,438
247,123,352
576,148,583
493,101,705
157,43,32
620,131,814
541,86,469
77,161,57
856,116,140
297,60,40
648,30,59
188,92,203
606,51,45
998,57,58
361,122,346
385,130,669
545,153,638
519,111,782
444,35,114
218,87,182
463,20,28
308,141,143
270,109,301
291,77,232
758,145,202
512,97,659
592,115,473
446,132,832
367,62,60
633,110,603
754,156,281
305,137,563
765,139,511
586,81,279
805,68,124
752,149,115
252,66,166
602,142,385
327,183,206
753,93,220
345,139,608
580,225,191
570,162,382
474,113,756
821,203,94
388,126,438
423,150,372
520,89,331
713,175,406
410,188,213
616,228,65
471,158,434
307,22,102
320,146,332
484,151,728
795,174,174
416,82,455
310,147,232
333,98,269
415,26,63
606,110,789
479,131,857
728,99,195
553,107,663
622,88,474
734,52,67
312,133,353
441,85,525
673,85,257
421,166,503
397,63,351
256,1,40
827,164,98
762,97,348
427,190,72
491,131,920
387,130,411
367,137,1039
343,62,219
563,58,292
625,173,619
914,88,58
327,72,331
837,115,288
601,125,746
629,181,385
847,130,115
296,114,346
571,65,155
797,182,191
221,133,341
290,149,380
301,28,50
518,166,526
358,183,239
617,84,381
193,160,125
587,121,556
739,188,194
255,172,216
370,171,292
627,72,298
468,66,359
-24,131,18
546,74,206
442,131,758
435,78,442
556,203,227
437,200,214
613,127,665
61,117,73
202,62,128
301,200,222
814,130,98
563,100,460
605,55,99
517,129,777
685,111,729
629,74,293
1048,140,48
583,169,428
522,126,855
747,70,141
519,143,875
289,181,298
259,176,247
661,119,697
678,172,482
973,114,31
627,135,682
661,64,239
273,170,136
334,118,744
737,181,35
653,100,554
281,101,203
365,197,170
527,168,530
577,182,308
369,84,346
307,156,426
404,83,354
429,202,174
311,92,273
684,117,523
437,58,166
250,95,196
946,164,39
575,178,372
564,106,629
376,156,439
689,149,299
689,185,117
572,116,562
196,143,123
498,112,906
768,185,127
357,89,534
834,164,111
475,20,58
177,90,78
616,163,520
705,95,449
421,76,504
144,126,145
790,61,33
673,211,157
522,136,756
433,44,102
657,145,522
438,62,307
341,203,74
592,99,452
326,67,315
429,109,964
704,93,136
351,87,296
330,97,449
527,134,841
891,110,114
759,185,134
372,82,416
563,124,589
434,32,88
263,176,132
161,125,180
807,115,220
304,139,466
611,171,372
865,56,60
757,93,223
925,208,43
199,153,141
412,153,361
118,135,75
224,91,213
424,131,823
574,97,761
440,153,656
713,162,195
586,163,589
504,143,812
797,69,102
733,150,299
666,149,449
281,183,154
388,91,360
793,134,216
463,75,153
730,66,106
585,178,406
626,165,567
550,187,407
720,187,171
253,57,69
507,64,425
450,144,1088
488,83,366
504,123,556
682,20,30
766,115,282
612,69,365
273,164,226
625,116,329
296,179,298
358,93,401
405,47,113
821,109,181
286,74,322
276,135,309
399,134,684
203,124,353
592,166,367
528,131,629
187,223,84
766,191,317
801,218,41
623,64,78
722,114,665
539,91,466
596,109,715
501,223,78
354,129,639
669,4,43
226,104,155
467,156,899
511,228,187
307,173,485
770,155,38
629,157,531
642,79,177
383,142,715
470,180,474
814,174,136
569,63,443
850,106,129
678,125,344
562,130,937
352,82,435
626,73,440
435,138,1030
628,68,134
317,47,123
332,216,113
580,131,447
669,69,96
334,91,198
650,213,155
540,175,275
446,107,927
564,151,613
846,82,86
400,143,537
766,169,207
632,170,422
719,39,89
194,87,20
602,199,214
402,147,508
691,92,217
489,115,858
536,124,1104
298,178,86
580,107,703
747,158,324
649,71,71
616,83,431
329,201,301
349,98,392
335,196,99
821,118,166
374,69,332
394,141,344
464,103,375
651,142,591
654,212,71
479,211,132
818,117,218
601,100,705
441,118,538
493,112,861
443,47,102
542,157,681
654,103,297
607,163,379
465,146,759
591,81,551
656,118,605
547,203,90
512,166,444
590,82,260
668,109,449
336,166,322
715,73,142
802,119,367
511,110,896
407,207,190
425,186,527
496,145,670
599,154,615
119,148,132
416,75,576
361,172,387
170,66,72
744,81,271
745,166,151
681,60,162
402,152,706
841,61,90
945,118,70
667,183,322
890,145,120
523,52,102
236,115,247
642,103,425
701,128,385
526,158,575
647,111,337
395,176,207
674,126,429
628,161,471
599,97,354
598,86,516
454,234,119
408,161,471
868,168,116
673,171,459
412,215,43
105,81,66
13,162,65
464,204,106
481,163,423
613,137,512
205,116,59
899,194,38
57,172,47
614,198,162
378,123,554
707,120,241
290,204,42
438,126,943
485,122,774
330,78,244
419,185,614
343,170,508
330,112,259
571,143,611
603,159,693
489,142,979
655,109,347
474,164,507
650,80,332
330,153,483
409,91,437
482,95,471
415,162,759
237,186,69
276,26,114
359,139,726
478,109,645
608,128,490
431,157,545
484,168,580
572,107,464
735,203,174
685,166,318
606,237,51
221,145,127
255,74,121
660,175,308
770,177,96
361,109,772
812,124,86
424,183,343
768,105,163
811,116,222
825,149,223
484,177,333
948,53,27
560,154,555
143,220,41
300,126,744
62,112,27
535,173,455
301,158,439
334,100,391
496,108,828
383,71,157
333,68,159
629,202,130
567,118,873
651,121,574
305,58,65
548,184,345
760,124,209
769,55,110
504,180,407
309,184,138
438,128,703
794,52,161
434,237,67
702,98,519
861,135,152
497,77,512
584,131,651
439,177,415
283,94,294
609,70,212
671,129,665
318,159,371
557,204,372
369,118,564
426,107,743
489,22,105
407,151,850
751,157,272
768,155,161
710,130,437
533,170,660
753,145,301
567,138,826
467,137,590
362,151,631
807,179,90
452,186,318
676,120,606
598,118,856
659,22,70
89,228,30
624,133,808
150,87,192
810,187,164
739,145,276
646,102,555
499,145,719
655,168,581
375,53,118
493,107,908
227,66,59
782,151,207
544,185,251
303,98,376
777,104,219
535,92,806
465,96,553
332,176,452
417,93,320
346,114,609
479,176,239
823,181,57
399,159,756
706,154,251
668,155,557
590,201,226
422,81,762
570,139,575
477,52,201
646,86,543
344,172,271
516,131,1000
857,158,157
471,168,615
657,82,313
615,137,569
608,110,631
838,115,117
648,125,552
277,133,186
518,179,598
713,34,109
759,103,176
667,69,173
266,114,280
519,160,725
592,146,602
244,83,172
313,111,195
717,193,141
623,59,231
597,173,491
411,134,795
398,134,729
807,109,182
809,101,207
513,158,785
436,147,594
605,108,390
618,50,247
814,215,56
517,106,787
479,56,164
710,72,113
897,74,32
442,80,628
548,123,1079
487,127,1055
584,133,466
692,167,537
480,126,692
517,121,859
750,189,130
550,126,924
375,152,619
718,65,112
829,94,188
444,198,170
497,28,31
581,166,493
356,84,438
190,129,141
441,167,850
238,123,107
741,80,200
598,60,333
315,159,308
288,167,334
603,92,730
617,155,501
359,124,769
425,144,690
492,173,359
755,154,264
648,76,488
686,92,385
709,158,348
707,109,543
722,76,50
845,130,201
360,171,417
598,3,14
517,118,635
525,51,173
523,173,348
612,129,779
488,91,1030
525,235,44
596,38,122
523,89,595
403,211,223
260,92,260
294,142,192
231,180,208
236,129,369
571,90,388
446,92,577
585,190,175
788,178,175
588,137,797
522,97,723
906,93,116
42,124,46
495,146,648
521,213,140
300,160,434
443,173,290
351,134,588
721,133,409
769,133,162
214,217,77
495,198,225
849,65,79
516,101,787
886,82,44
653,109,478
383,72,360
321,65,223
421,198,233
479,192,488
472,101,572
214,199,147
318,94,207
