a,b,aggr
267,100,219
301,227,64
360,101,400
141,131,249
696,259,24
757,124,274
459,138,871
722,129,227
-135,150,34
387,83,248
848,51,43
472,160,860
309,146,451
705,136,672
488,100,501
628,151,534
428,129,831
524,131,461
684,107,492
693,132,535
659,68,235
261,133,206
227,67,52
418,184,367
519,98,974
650,96,293
712,169,250
600,28,29
485,115,927
202,138,255
519,108,639
472,180,357
477,136,907
334,161,498
659,178,549
666,137,619
568,135,533
564,102,509
540,101,732
622,96,554
329,104,458
528,123,681
369,70,281
358,150,412
488,115,668
442,113,451
310,41,31
795,49,219
375,112,527
603,180,263
412,87,542
594,117,1038
333,147,298
481,134,1142
787,121,144
303,94,213
383,153,680
671,156,662
919,174,44
613,107,352
545,122,1140
249,201,51
547,110,694
607,89,518
602,68,261
403,173,530
374,110,541
798,135,223
632,195,331
315,163,297
489,96,574
601,139,1147
463,190,398
391,55,98
463,98,876
148,167,172
512,170,695
318,110,462
424,127,601
720,67,116
480,126,646
390,8,59
651,123,566
530,103,629
342,80,486
108,125,37
199,127,165
210,114,113
517,232,40
338,98,436
391,174,357
560,143,533
490,139,991
708,102,542
392,153,306
355,151,200
400,132,645
427,89,402
354,134,392
736,145,417
248,127,353
472,155,904
489,93,633
430,176,336
632,125,561
380,99,343
452,112,544
136,124,38
565,158,539
629,150,661
347,105,505
278,174,324
459,217,113
868,129,235
322,138,456
761,151,217
380,179,267
596,127,537
326,97,215
390,121,515
407,127,566
729,153,380
589,163,849
669,90,228
616,120,677
464,47,91
249,20,37
361,118,576
479,145,908
379,88,422
480,101,490
22,92,68
433,85,533
396,130,587
715,88,212
724,109,333
563,97,700
520,122,946
550,171,547
251,109,247
827,126,113
473,74,348
709,212,74
665,165,666
541,63,150
812,86,213
233,145,194
484,49,64
395,133,863
667,152,422
718,166,250
629,131,698
639,148,664
666,213,117
571,221,78
671,104,335
407,137,619
664,128,861
493,164,780
443,122,793
789,81,90
599,135,867
558,95,635
185,66,55
456,150,679
462,145,707
742,87,275
526,229,83
454,162,455
212,98,139
562,101,530
374,95,567
396,79,390
231,48,51
661,199,216
668,158,589
563,191,103
661,151,847
581,130,969
410,45,51
1047,180,25
307,200,159
873,121,83
468,147,891
765,88,245
644,60,274
205,202,67
472,137,741
476,170,803
372,205,242
609,68,173
466,114,839
582,114,1159
301,157,473
683,122,401
459,99,732
584,110,705
525,98,463
597,81,320
571,104,457
600,111,679
703,183,108
376,48,74
466,85,634
175,234,47
470,191,328
534,106,793
560,205,182
555,118,765
693,94,572
559,66,233
718,93,262
466,122,992
607,29,24
719,127,371
625,77,229
708,51,118
382,116,459
663,186,207
750,38,69
363,108,506
465,159,645
287,159,202
677,61,273
561,175,637
568,181,625
664,201,140
719,136,490
405,26,11
661,100,630
290,131,313
420,162,483
816,62,132
558,64,279
388,42,176
363,98,424
648,133,780
308,144,453
333,105,334
594,25,30
536,156,705
347,60,198
327,128,613
595,78,555
506,242,54
508,123,993
611,122,670
21,170,47
750,57,115
415,162,579
377,155,630
395,162,653
419,70,187
469,54,169
467,141,685
417,98,617
579,193,313
601,116,694
540,93,393
687,138,349
727,103,291
776,178,310
473,73,570
699,136,391
503,148,657
431,37,140
505,92,290
1036,128,73
672,105,365
483,87,667
647,144,389
450,74,460
679,128,424
801,130,100
557,179,400
577,154,598
720,102,484
259,166,58
723,186,271
428,125,523
664,98,318
496,169,690
587,66,178
251,158,110
589,192,438
757,185,149
706,141,752
487,139,700
703,189,169
241,164,137
362,196,125
806,207,123
274,153,401
749,137,249
325,112,488
938,95,38
819,65,118
116,98,43
507,106,776
574,132,693
602,84,470
367,160,318
502,52,299
513,147,902
590,193,204
410,108,761
353,165,239
336,159,351
268,135,421
1061,165,35
551,64,154
308,108,319
496,214,126
546,120,644
568,99,664
181,66,13
530,147,762
510,77,455
709,146,280
632,189,227
393,150,587
314,171,243
232,80,232
711,131,213
581,187,90
716,137,366
699,230,27
417,123,785
370,118,736
502,135,679
336,186,161
732,99,187
261,136,169
416,214,144
607,146,908
655,166,473
471,158,516
462,105,785
209,126,171
418,91,684
455,95,478
443,41,299
367,114,369
698,156,514
453,53,381
551,137,924
539,143,741
610,213,38
686,67,221
826,170,70
548,147,760
519,88,585
688,51,320
421,144,574
384,96,518
270,98,322
460,135,764
787,116,244
665,113,314
412,112,668
195,51,49
761,98,285
735,164,237
480,98,736
570,110,902
591,104,560
531,100,574
150,187,44
564,164,667
457,165,409
512,133,709
744,70,210
550,144,781
597,95,613
708,119,432
750,178,191
281,56,70
229,154,228
684,94,343
351,119,883
390,51,52
947,132,46
694,26,7
867,92,90
514,130,1184
244,94,96
193,94,150
564,68,332
553,155,800
214,89,107
491,124,742
741,211,102
737,123,537
655,148,350
588,222,137
663,170,441
578,148,838
404,118,818
493,103,514
344,108,477
396,112,659
550,153,665
667,77,244
463,148,517
479,52,254
538,209,164
521,145,465
605,24,142
423,135,979
422,142,810
381,224,42
588,124,860
537,133,681
988,101,42
328,97,175
120,83,49
390,80,212
550,106,517
761,51,151
628,109,747
594,134,729
342,171,235
557,152,686
245,122,262
239,118,135
410,131,765
590,192,273
316,123,593
791,142,128
442,197,175
569,143,658
1033,173,34
684,120,608
619,121,910
877,118,136
303,208,89
273,139,195
594,135,598
649,92,277
649,70,111
382,162,488
558,128,824
390,139,670
655,122,397
743,93,222
509,57,245
1046,167,36
659,136,355
425,110,493
388,138,738
472,132,1326
513,152,788
386,129,415
728,187,190
785,100,269
494,116,808
531,77,693
395,160,438
551,218,202
293,195,118
417,77,416
404,85,371
689,180,280
360,77,371
356,136,645
547,158,814
518,160,840
327,129,407
356,100,641
737,116,343
347,172,173
627,82,415
517,126,1130
646,139,513
367,96,409
706,166,345
367,152,391
331,161,521
777,91,162
750,83,157
547,96,467
630,189,302
726,130,378
485,109,730
729,83,274
532,84,624
283,63,128
277,120,344
730,115,406
166,120,108
834,131,122
341,89,392
353,207,74
188,138,126
388,182,197
276,141,443
640,107,868
518,106,806
477,122,824
478,143,814
310,119,404
777,97,130
325,144,391
291,191,198
703,136,541
490,142,400
411,173,555
426,146,944
694,171,377
719,118,338
478,149,738
392,136,618
598,93,710
734,55,72
843,105,119
428,115,598
367,106,738
147,127,38
316,199,215
598,69,360
490,105,713
446,134,584
213,111,291
497,115,1125
238,114,134
109,128,114
307,176,308
805,55,100
762,138,273
653,83,339
712,138,416
348,-9,26
644,160,410
846,164,33
413,124,662
299,62,144
610,192,205
325,103,371
669,158,605
272,129,215
541,129,854
453,123,579
571,172,403
579,99,459
306,134,358
569,131,881
759,159,211
477,57,250
664,121,380
566,150,752
457,160,621
449,140,794
566,186,359
521,194,448
316,137,268
399,105,689
391,97,565
623,106,504
215,159,216
587,162,572
710,69,343
559,144,764
454,141,805
502,133,848
429,53,250
278,93,342
707,132,367
800,63,20
605,76,466
603,167,376
285,202,42
656,171,513
524,140,386
706,86,428
579,106,809
514,132,832
633,169,343
470,106,661
623,85,424
625,83,309
717,173,455
284,102,347
421,91,336
506,144,1277
446,117,1091
214,210,50
425,179,190
513,183,472
420,167,313
492,148,617
344,146,396
727,165,263
574,155,365
799,139,351
423,104,541
473,187,302
799,146,294
482,125,919
447,161,726
578,65,320
472,158,321
677,188,213
710,162,378
411,75,301
672,102,786
459,192,302
543,85,286
581,133,741
509,193,333
473,86,627
559,195,256
302,154,315
726,177,168
519,176,453
647,126,717
70,71,93
469,118,774
523,85,694
660,137,706
557,126,628
353,166,357
669,71,199
164,79,125
148,150,132
714,193,90
452,128,1009
299,135,519
302,138,338
671,151,216
465,132,1077
261,119,357
614,130,318
499,79,382
365,101,545
417,228,28
440,128,701
674,85,393
629,51,100
214,145,214
650,157,397
432,114,752
315,113,399
538,135,1123
411,144,578
753,114,283
607,155,745
367,105,612
362,95,269
614,116,757
551,142,631
682,134,645
348,115,668
610,150,613
98,125,82
629,167,564
587,141,921
334,138,326
537,119,803
648,137,653
554,165,334
570,114,634
303,231,25
328,199,315
610,102,510
659,112,484
356,101,299
347,72,268
239,147,113
542,113,1078
452,87,211
228,205,14
399,136,773
238,156,222
242,197,134
708,125,445
224,121,234
717,216,26
513,58,75
524,111,1049
241,77,79
633,104,474
707,153,376
681,158,523
568,123,850
452,141,884
593,135,559
657,137,552
425,116,767
288,85,118
678,154,633
549,163,443
640,103,629
390,137,691
615,111,467
471,120,743
494,184,255
515,208,129
571,198,200
190,185,100
533,155,706
531,179,603
318,74,207
522,213,133
426,85,483
363,188,129
813,142,151
134,222,57
417,116,801
496,95,672
369,173,396
52,68,16
631,53,42
526,219,178
499,76,313
624,160,449
741,77,62
481,80,632
459,162,601
467,77,276
335,158,713
440,60,216
652,144,690
351,158,489
476,131,1179
576,47,202
590,168,679
417,47,211
573,84,649
603,63,460
586,126,463
612,92,477
350,127,450
353,56,246
495,132,1175
318,151,634
424,197,236
444,174,308
325,184,275
548,138,566
791,68,111
297,117,275
724,94,333
661,46,128
401,124,584
555,166,616
521,23,33
484,146,995
263,149,266
326,86,237
568,170,459
790,113,208
586,157,451
442,198,157
707,82,175
553,157,483
677,43,222
589,143,672
693,59,201
458,70,377
664,107,466
756,145,334
613,166,450
219,95,113
544,99,308
897,143,34
572,63,245
531,134,723
616,60,110
509,90,424
281,113,273
555,141,896
498,137,756
566,125,718
620,137,632
426,153,808
679,71,248
169,231,42
379,111,441
397,83,642
367,110,668
370,54,193
535,139,897
449,154,630
378,115,595
522,141,595
752,145,308
574,150,761
542,105,670
567,114,1102
377,121,473
729,97,406
855,204,45
564,215,254
450,132,1019
439,110,760
505,119,754
427,85,448
632,41,84
544,36,96
440,211,125
269,178,305
731,106,735
664,94,312
375,142,652
304,82,285
549,162,404
374,60,239
433,61,330
638,127,753
551,24,153
244,104,282
809,91,56
457,146,819
842,109,175
397,92,501
700,73,151
269,123,292
327,114,277
768,145,458
754,164,164
411,154,501
617,152,540
657,91,405
560,115,602
200,69,53
486,147,700
632,216,257
735,130,232
264,151,310
289,118,303
514,154,432
377,179,329
517,118,808
561,195,263
99,96,24
711,86,305
425,107,534
538,144,861
828,86,129
269,193,90
328,156,476
426,136,376
390,64,389
380,157,395
736,144,278
338,178,205
586,69,394
541,78,307
532,152,746
505,106,1198
915,114,99
932,136,74
298,103,345
264,134,217
462,100,634
640,132,841
712,102,239
74,142,46
654,145,445
429,106,641
597,92,580
534,124,726
518,103,417
757,120,225
391,93,585
500,162,655
75,71,40
516,148,654
342,151,377
582,123,887
718,138,321
614,156,685
748,135,296
288,99,231
721,143,428
445,44,155
614,165,291
611,40,67
138,218,33
426,61,411
417,83,631
442,220,74
269,149,257
645,188,128
734,54,94
775,154,247
635,114,453
380,136,687
607,132,737
732,125,604
374,203,234
500,136,880
461,94,649
604,74,170
415,143,816
445,142,624
741,89,200
726,138,493
145,66,47
612,117,595
636,82,258
538,101,657
647,133,688
408,98,438
680,209,105
483,136,654
514,126,993
557,137,880
160,153,109
222,109,205
481,75,611
343,152,650
509,115,655
366,187,294
256,165,209
300,83,259
524,106,500
608,139,763
446,153,986
840,82,151
467,131,1006
537,77,516
438,73,397
304,124,439
153,56,61
583,207,176
599,168,198
927,173,29
714,164,335
579,202,244
595,142,1013
642,126,528
557,151,857
610,158,404
440,124,902
538,132,771
229,121,428
393,129,871
860,65,36
641,123,799
451,110,835
564,122,596
478,152,598
923,107,51
563,116,689
520,125,975
369,47,84
450,66,225
369,109,477
41,154,42
324,152,521
733,58,206
181,128,149
728,139,621
558,68,348
376,120,701
600,192,280
418,110,915
454,69,200
631,178,441
375,74,165
653,94,394
441,106,509
500,120,1075
368,108,458
514,191,433
586,176,466
824,168,96
401,86,661
611,127,653
450,154,761
623,104,651
685,172,454
404,165,387
267,157,418
132,202,44
476,79,313
413,254,51
558,114,884
259,160,293
728,112,358
472,179,480
287,143,589
432,121,805
513,133,683
548,68,404
661,122,739
325,181,286
491,165,724
434,125,380
473,88,744
591,74,438
816,180,73
499,106,780
510,149,849
575,232,95
564,169,398
647,101,436
866,107,84
407,76,244
514,165,567
559,159,578
545,68,306
235,168,98
640,121,522
345,160,663
557,140,583
349,118,639
581,153,647
710,158,293
653,132,481
146,106,46
617,170,377
530,184,421
495,182,385
154,59,13
458,205,127
619,135,940
778,90,344
370,71,259
568,177,274
432,141,908
269,175,393
356,122,639
540,53,261
278,137,305
700,260,23
389,126,811
456,65,212
326,113,601
623,31,65
289,149,275
586,67,266
747,87,303
387,144,777
340,73,344
614,77,436
567,202,106
393,249,31
368,63,238
398,114,426
145,121,123
199,121,109
447,204,358
457,118,805
518,93,595
173,114,122
161,81,110
383,151,458
621,102,706
417,60,390
415,90,441
483,207,159
598,186,346
336,86,269
398,168,404
486,37,192
739,152,252
585,98,554
810,193,43
674,122,322
638,89,251
479,87,382
527,85,511
676,127,453
810,154,146
488,93,591
161,112,90
378,87,415
797,179,195
544,168,591
503,110,430
418,105,558
584,129,549
504,134,929
338,149,660
846,142,188
419,156,1033
416,171,876
848,60,35
268,87,228
588,144,947
515,191,129
273,178,230
239,131,214
640,115,610
601,164,831
498,135,538
570,98,824
447,37,157
739,220,44
772,125,400
213,21,15
578,135,1149
382,85,464
245,138,177
574,76,426
321,93,522
290,215,98
573,192,396
414,117,470
633,77,666
321,106,401
469,228,108
406,136,610
473,63,356
617,57,113
321,166,472
319,128,457
336,136,663
640,231,34
680,61,77
664,144,340
449,117,588
530,62,291
534,94,667
437,51,89
489,97,714
464,157,531
677,65,270
735,175,232
380,85,559
539,129,925
630,92,523
551,165,467
591,108,619
509,131,959
730,112,643
671,148,501
419,116,1006
327,95,97
746,150,408
470,181,463
76,55,52
276,139,519
631,217,163
576,153,952
578,160,681
974,83,53
639,164,512
723,168,199
294,224,82
346,175,391
661,150,661
406,117,836
910,153,115
386,120,870
432,158,711
212,168,144
182,27,24
453,87,423
435,124,572
484,164,680
346,52,84
619,91,338
301,120,416
357,171,428
457,161,528
942,139,64
598,162,769
606,154,491
571,160,243
315,145,469
691,105,382
377,143,886
7,134,43
536,181,413
285,104,397
437,148,841
713,129,338
421,149,887
644,115,531
331,108,406
451,69,475
618,118,864
525,33,160
612,112,686
340,140,600
637,92,470
482,87,825
437,132,703
629,151,309
543,112,745
481,117,741
374,124,672
304,189,225
505,112,771
755,70,45
154,174,141
328,158,360
169,155,27
405,175,323
439,145,816
273,14,22
577,176,487
419,118,751
396,158,862
424,207,198
397,140,701
197,129,156
818,100,238
794,128,245
760,73,371
557,102,796
514,113,962
511,178,360
352,167,252
611,188,197
637,93,574
652,123,761
483,150,513
479,197,329
573,137,709
633,57,163
291,87,146
696,63,152
606,79,305
472,171,651
242,148,88
501,135,789
569,64,182
412,60,344
559,146,571
470,160,348
272,104,333
603,147,570
686,96,383
275,153,431
618,108,522
436,149,1005
597,127,789
457,115,567
597,59,143
302,179,441
608,142,472
209,122,445
375,150,588
185,168,172
689,135,409
656,145,330
520,88,624
514,86,625
787,133,143
713,182,224
241,120,411
471,157,682
641,158,483
600,170,578
331,162,326
494,121,773
602,121,991
292,165,226
577,155,851
465,77,267
503,96,752
657,193,280
571,119,1127
474,89,570
353,133,522
412,239,19
430,108,1057
430,94,722
325,60,156
614,138,656
486,106,464
429,159,587
480,150,990
482,179,73
647,147,425
565,169,554
584,236,32
569,185,422
501,169,613
359,33,64
680,197,286
802,121,177
406,113,727
970,92,47
391,192,262
662,104,265
882,185,46
423,133,1087
463,134,817
684,92,346
394,131,754
512,152,729
830,156,165
620,158,625
583,44,105
422,123,912
549,183,313
45,92,31
640,108,457
438,124,717
518,110,803
627,80,367
597,134,818
643,112,726
664,180,262
337,206,75
416,129,872
294,152,544
404,162,411
469,98,953
532,101,817
573,76,571
648,128,680
321,103,459
388,104,516
515,121,771
658,108,450
438,178,501
695,141,418
554,89,574
155,86,165
541,118,561
674,144,588
489,157,341
734,136,341
386,158,410
334,120,348
416,125,770
618,143,670
614,96,518
502,211,102
177,95,136
-169,128,50
399,87,545
792,155,240
529,150,731
623,80,710
358,122,594
546,117,723
339,73,320
337,165,239
650,135,516
463,142,580
693,14,71
756,123,527
418,167,132
410,130,665
439,228,49
725,151,424
392,185,160
204,215,47
265,194,162
837,203,41
390,132,729
328,61,159
765,130,185
318,173,154
438,133,625
482,163,645
635,101,379
266,167,167
353,107,787
384,117,781
850,154,194
290,65,123
792,100,186
319,156,328
636,93,489
582,116,777
419,110,556
339,204,156
570,179,363
749,200,109
555,78,273
456,97,664
450,117,757
334,133,710
461,174,551
284,125,403
310,145,480
663,58,162
900,151,127
659,58,135
343,93,278
941,151,26
496,78,576
657,93,814
509,151,726
168,174,117
583,92,763
614,144,738
590,125,765
627,124,1086
487,86,479
164,86,137
507,135,1092
470,186,539
727,69,199
741,66,179
372,168,452
400,119,1116
238,101,109
682,78,189
544,153,636
571,44,159
501,63,401
151,131,125
349,262,52
743,143,332
947,100,121
641,113,505
564,176,595
880,132,139
853,226,74
439,134,732
470,143,582
782,164,168
392,107,744
473,64,412
564,88,645
568,166,981
454,153,1114
561,59,105
317,122,461
302,137,689
638,222,139
380,106,450
528,85,525
439,174,604
383,45,129
855,107,145
354,117,284
1052,161,17
395,210,113
294,211,195
565,134,583
177,130,163
422,139,615
433,164,480
452,94,820
818,109,48
442,111,507
728,163,325
396,65,349
484,219,120
659,147,474
161,98,157
508,131,1029
429,136,799
592,148,645
867,58,116
709,129,625
506,156,832
340,157,430
845,101,173
439,192,398
258,115,469
484,189,428
292,101,359
459,153,638
298,83,528
470,121,958
846,70,123
205,110,123
559,71,241
534,126,821
533,157,537
293,158,415
678,151,574
635,99,594
667,78,336
328,106,528
423,112,590
390,204,248
456,175,427
456,116,819
640,88,461
518,92,604
614,133,725
552,108,743
679,106,286
392,157,414
348,111,523
472,63,200
502,147,706
586,30,106
632,174,560
318,92,261
172,106,138
372,179,409
518,152,462
489,101,792
597,53,156
504,68,397
780,150,196
194,165,104
634,136,779
634,97,496
301,107,283
607,117,785
337,54,43
191,90,48
692,96,360
296,82,148
316,110,396
209,149,163
551,221,38
440,56,249
694,100,268
505,121,909
685,37,77
279,83,256
561,199,466
356,89,380
497,123,703
592,121,701
300,146,128
473,150,564
395,74,326
667,79,137
657,132,299
536,93,498
481,106,518
928,73,56
518,124,1099
243,157,165
882,40,48
523,124,694
429,154,553
573,85,572
479,89,589
912,111,101
466,-23,29
216,105,196
495,94,595
589,152,758
880,122,161
805,78,205
326,80,324
770,104,270
682,152,395
495,119,1033
475,187,227
218,120,202
984,204,58
582,64,225
387,120,603
391,132,504
