a,b,aggr
509,205,128
579,150,666
415,115,747
443,201,315
550,172,476
781,149,314
461,153,661
688,20,38
1019,190,46
998,122,98
403,133,688
507,134,976
735,131,337
408,188,272
249,134,115
584,210,138
323,187,246
662,49,136
621,143,670
640,17,56
618,88,285
586,114,737
457,110,603
484,112,758
574,131,936
581,64,247
376,83,384
572,241,55
691,155,421
865,203,37
756,143,160
253,156,182
548,98,447
369,175,230
257,109,465
554,174,459
693,200,93
583,110,754
613,38,105
473,223,92
401,150,599
608,69,232
802,149,221
584,136,735
461,193,368
707,163,325
720,82,290
284,134,308
768,111,238
333,105,461
266,153,220
481,9,48
582,137,656
418,223,91
555,73,396
519,197,113
616,169,402
647,181,486
583,58,158
337,123,656
606,129,763
746,73,113
435,33,114
223,161,203
341,143,502
591,171,460
771,159,175
396,130,532
663,134,567
514,175,507
232,125,336
690,29,114
515,121,886
756,182,258
334,156,157
392,186,241
311,51,172
671,187,198
268,67,147
357,219,204
327,206,155
742,51,142
418,70,357
291,205,78
274,163,396
753,137,223
848,109,291
676,149,449
345,188,190
154,181,166
592,152,442
360,94,486
696,77,222
350,147,266
670,136,444
696,87,355
805,184,82
506,102,636
338,167,401
299,146,405
631,79,341
909,98,98
462,226,128
716,156,352
434,74,331
521,133,625
194,165,109
195,112,188
357,164,331
604,43,81
617,127,926
413,182,129
236,127,207
568,198,245
648,175,292
597,142,534
656,146,657
496,200,199
239,111,440
557,198,144
456,88,622
465,119,882
443,157,359
251,97,209
534,132,714
368,110,744
367,247,57
354,39,98
561,176,287
338,104,489
556,159,738
243,142,377
504,193,292
407,136,434
936,87,32
308,196,84
448,183,391
688,97,430
720,154,410
642,95,527
698,216,39
575,88,525
187,62,157
217,159,118
763,156,186
593,145,743
662,173,204
607,65,321
630,162,668
154,103,69
417,179,381
519,198,199
570,28,90
405,131,666
726,152,567
705,103,327
337,152,310
700,53,95
553,159,667
611,219,101
320,133,571
437,99,566
505,117,565
411,16,75
551,118,516
550,112,863
474,122,786
579,73,308
900,94,43
706,128,687
419,160,464
388,114,971
651,159,733
739,84,273
554,77,314
696,174,404
639,88,296
570,83,339
472,144,753
586,37,24
577,238,19
663,142,152
650,55,321
217,122,234
760,103,451
36,163,29
413,92,634
482,97,388
641,101,326
590,116,280
716,146,298
255,180,338
433,78,361
606,114,677
645,133,768
462,146,755
337,131,464
352,209,159
700,107,472
749,125,225
428,160,416
600,205,68
449,145,587
504,114,403
598,122,560
248,89,319
-21,159,44
719,159,222
436,122,554
217,158,176
482,147,633
437,112,858
216,123,276
522,149,721
328,199,398
334,115,712
810,40,123
478,162,565
875,144,89
525,106,877
312,179,170
285,200,125
485,193,131
674,157,377
393,108,680
516,176,507
331,136,479
590,201,317
524,155,830
231,149,278
741,101,129
624,160,517
696,0,64
548,209,253
802,137,127
372,105,566
551,149,537
583,142,651
558,136,899
532,79,480
296,158,337
646,196,168
454,137,714
661,87,317
666,117,431
632,143,471
473,151,1200
696,82,190
497,141,1003
447,140,809
342,81,234
790,157,178
210,123,215
424,162,796
650,162,455
358,154,616
495,132,823
174,131,120
437,205,351
424,170,641
661,155,462
806,206,161
405,118,689
455,166,416
713,108,748
782,177,190
704,113,392
336,167,260
577,172,369
494,124,965
509,128,571
465,112,433
582,101,548
210,139,141
580,161,391
441,95,632
750,202,46
490,138,870
81,65,48
418,49,150
672,219,31
563,71,342
327,159,502
562,76,624
556,143,604
751,161,245
573,223,84
516,172,362
350,134,335
816,113,304
403,76,344
884,164,28
294,67,339
419,163,484
659,158,447
735,212,116
432,140,754
668,166,436
603,148,518
576,147,365
436,170,452
448,215,130
276,171,108
614,110,694
830,91,244
600,104,467
411,185,383
403,107,977
570,136,723
582,173,377
258,125,133
425,141,887
584,132,560
611,191,270
533,149,668
731,88,430
605,85,465
538,162,514
573,31,50
259,169,363
342,158,497
700,50,76
496,146,1092
239,45,126
358,66,181
543,100,782
501,16,42
164,72,30
695,181,290
798,54,52
605,71,288
58,175,85
388,164,400
424,48,324
715,139,447
853,193,56
248,111,271
277,150,506
230,65,344
206,95,86
986,73,41
147,71,54
643,146,799
529,91,658
241,133,192
239,163,151
556,144,549
308,84,229
663,180,280
527,217,35
417,234,47
284,95,511
169,150,131
372,156,497
514,107,819
334,216,54
672,124,563
353,208,144
139,187,36
755,189,141
354,143,363
170,90,156
361,106,689
538,217,77
669,161,326
488,185,478
358,129,319
464,180,272
216,179,52
529,111,682
378,173,225
691,98,394
574,197,178
611,195,252
326,104,402
270,58,29
719,138,329
740,136,336
550,116,785
501,63,307
230,181,40
457,152,646
375,96,508
531,40,216
644,138,369
615,77,407
261,114,363
344,65,219
563,127,752
638,175,636
439,189,436
519,101,471
699,138,517
271,97,335
876,196,51
873,150,38
328,109,340
681,111,583
668,150,399
392,98,413
400,144,750
632,50,81
225,59,73
554,105,559
468,192,426
489,124,514
645,146,356
583,165,526
471,137,1014
650,146,537
754,129,452
231,189,35
538,164,459
232,90,125
375,94,613
580,103,607
391,122,1021
366,73,363
782,169,274
591,137,740
765,195,42
575,89,414
786,22,50
287,63,108
878,162,137
808,112,167
594,146,779
401,112,665
729,84,65
610,79,541
996,102,22
442,41,91
658,226,60
428,193,162
191,93,136
574,237,213
745,125,210
651,132,861
373,206,285
399,54,170
415,176,228
457,178,372
386,141,448
391,76,262
428,104,809
602,157,423
574,143,510
547,199,364
477,100,708
888,143,6
797,63,49
297,84,172
544,137,954
364,140,598
564,76,254
533,70,380
416,178,394
761,151,168
438,168,478
861,111,128
529,203,312
511,92,792
466,167,617
495,179,435
628,164,448
316,164,343
64,217,14
460,117,1042
325,55,180
694,230,64
319,131,633
636,61,153
482,56,225
662,182,382
514,104,649
279,174,291
588,135,706
715,148,556
200,69,98
744,136,269
782,14,20
285,95,420
352,136,508
282,126,501
679,205,73
615,94,439
292,92,257
544,59,147
225,86,118
893,136,307
579,131,915
760,137,357
457,187,335
781,86,97
694,112,441
359,124,606
593,173,368
534,125,745
650,95,399
585,76,436
162,122,222
269,140,163
255,124,345
128,94,71
327,120,498
173,146,115
504,239,44
635,82,395
791,143,298
634,147,325
504,118,518
722,172,375
185,100,96
380,97,542
464,190,339
352,182,211
575,140,835
743,155,186
443,168,567
668,155,293
795,78,278
386,116,670
693,123,428
346,133,582
724,186,185
733,175,261
594,173,430
571,126,1104
928,222,20
462,112,447
429,47,177
820,154,89
283,129,341
771,200,66
458,200,84
433,146,705
553,147,883
457,162,704
642,119,467
433,110,783
401,179,329
712,138,429
321,152,367
462,139,653
305,131,357
528,79,531
639,65,274
595,69,206
588,43,142
475,115,746
868,126,90
282,76,189
470,62,199
635,171,219
473,105,617
500,178,259
402,171,331
589,100,555
646,108,615
396,134,602
275,90,148
641,102,534
260,142,342
335,91,147
764,133,189
534,55,72
402,139,720
457,55,149
736,132,236
550,79,347
488,130,524
286,120,219
626,105,556
396,141,534
370,181,382
557,129,1032
716,62,264
637,97,420
649,61,211
256,187,151
325,128,290
510,94,660
305,205,113
614,151,285
300,132,447
698,204,74
712,32,64
561,92,633
745,123,305
730,143,370
470,174,721
851,192,84
572,117,551
893,101,130
717,83,243
238,163,190
619,151,679
541,131,898
762,59,111
731,82,315
249,192,98
283,79,77
273,193,179
444,84,201
148,72,115
115,131,28
198,123,154
736,204,85
243,46,89
832,143,245
461,106,660
706,204,338
642,170,239
742,141,284
385,104,487
832,139,224
497,39,70
546,173,432
558,117,558
842,141,149
702,191,177
315,84,140
693,166,342
235,116,218
120,96,38
360,134,492
336,126,358
361,41,65
281,151,338
501,212,98
467,137,1008
643,155,551
738,136,345
720,39,184
622,100,870
480,111,403
458,172,551
413,42,91
382,139,501
544,106,800
378,194,209
247,106,296
471,183,208
858,227,37
274,167,145
389,119,557
384,78,286
426,207,95
625,126,599
681,183,259
530,155,952
578,222,127
366,92,707
115,26,35
834,74,117
559,147,375
524,64,248
550,94,514
569,63,357
258,48,79
723,125,455
927,133,43
311,21,35
283,119,323
371,0,48
535,190,393
493,57,283
466,111,1023
535,148,976
485,114,944
512,13,27
424,62,447
238,126,264
261,171,188
866,113,83
754,48,79
-12,44,95
756,104,206
287,130,271
60,161,82
790,192,128
638,195,186
509,23,84
357,175,367
757,99,258
441,208,93
641,150,762
662,167,357
428,69,449
271,127,316
422,114,805
608,163,602
235,145,120
139,49,106
455,172,475
522,173,474
736,99,260
376,151,504
459,146,725
492,162,698
649,197,157
584,139,690
523,149,316
476,136,820
531,96,701
254,165,185
681,173,673
512,131,807
737,48,34
474,153,843
775,107,397
255,164,228
370,132,681
550,97,633
795,140,260
625,206,213
406,60,291
708,89,304
588,196,325
611,142,570
613,135,616
574,69,398
241,146,235
534,185,373
382,49,172
500,164,427
650,190,462
407,128,685
223,86,187
385,130,927
547,103,764
617,168,554
174,33,61
596,115,786
626,82,416
539,80,378
343,140,508
619,131,603
235,125,191
615,67,408
580,254,26
636,127,777
544,104,663
769,141,359
168,113,132
615,169,584
614,103,935
655,159,385
668,133,508
297,71,109
799,212,72
558,156,653
513,150,732
271,37,55
475,95,557
699,150,559
637,192,209
706,189,65
838,141,102
463,58,291
702,161,440
770,148,193
475,144,774
346,106,423
399,217,152
260,97,205
246,85,99
508,92,601
517,140,813
900,117,38
363,99,610
242,175,155
394,80,378
523,160,346
606,162,697
757,100,212
281,108,359
600,81,380
585,175,529
547,62,211
378,94,550
339,79,309
841,106,162
386,133,1003
711,151,350
393,152,524
334,116,417
554,131,636
385,188,293
548,11,47
491,112,594
305,161,217
507,232,65
304,197,179
227,102,178
411,130,442
56,90,28
625,108,766
718,141,531
230,150,232
955,96,22
483,201,268
699,233,38
129,81,82
17,143,90
704,105,460
538,123,504
268,175,280
269,199,36
52,105,32
293,71,219
495,93,505
97,172,76
594,154,700
120,76,100
530,77,249
317,136,456
770,109,297
416,187,285
639,99,411
456,182,462
433,179,206
402,194,255
253,109,184
543,121,552
560,69,280
725,133,353
217,162,93
433,144,479
453,98,624
677,104,417
739,39,80
424,103,553
607,151,735
867,164,61
606,14,82
380,149,641
659,141,709
718,126,352
727,125,700
499,69,327
637,93,544
428,116,591
545,162,641
565,109,558
754,191,178
291,202,121
215,93,248
509,146,918
640,169,371
746,70,133
643,153,373
530,78,414
709,87,340
655,173,375
886,92,99
491,93,432
753,65,175
536,181,558
672,90,361
648,182,382
616,82,603
736,180,54
735,92,373
761,81,178
627,49,204
458,91,772
510,141,540
499,39,47
479,104,757
296,193,156
361,57,191
459,123,612
456,91,492
414,117,760
447,111,1093
191,108,193
619,111,902
125,29,56
174,151,190
232,190,55
325,113,307
588,68,414
712,94,358
516,69,537
655,200,236
589,32,36
346,188,197
911,148,131
184,148,139
289,76,234
521,130,493
583,108,710
378,103,783
241,128,303
812,48,46
201,112,180
321,65,138
590,223,68
399,114,959
207,200,27
376,106,663
539,134,918
781,159,217
336,115,468
670,155,528
666,101,462
435,111,609
526,149,578
831,118,162
285,93,202
623,131,621
246,87,162
310,113,304
592,30,117
348,134,431
838,54,142
900,146,49
872,90,180
636,112,635
316,88,475
132,163,90
543,107,867
969,142,114
285,87,132
184,101,127
722,103,360
488,175,411
772,80,270
293,111,269
775,64,150
380,82,351
748,64,188
422,162,612
416,26,51
602,99,687
542,153,786
448,128,801
252,115,277
669,121,575
843,100,110
695,79,282
611,125,567
695,64,163
425,223,108
257,142,166
351,48,111
420,143,884
668,119,669
575,54,191
591,89,667
439,104,657
709,65,57
333,135,488
735,138,342
601,155,685
203,165,159
356,187,215
508,191,411
316,172,216
373,150,499
632,133,728
306,81,319
514,132,1237
182,77,72
734,144,409
432,106,636
577,97,681
492,207,140
535,153,574
721,116,460
662,109,381
390,83,277
348,167,494
338,166,425
719,208,139
318,158,578
450,111,674
881,155,33
889,163,52
516,169,488
321,159,452
543,108,919
474,111,922
508,170,655
679,57,130
580,150,610
582,168,387
535,129,765
530,65,401
331,56,79
447,77,454
751,65,181
357,152,463
777,105,249
546,74,314
514,172,641
648,253,23
335,132,609
444,141,561
630,139,450
631,171,410
573,142,748
897,114,59
595,158,640
601,168,629
292,148,337
652,161,489
721,135,442
446,121,897
583,156,675
474,107,799
441,122,538
806,164,146
244,171,202
454,84,563
478,120,589
266,140,397
379,191,270
542,114,799
647,119,444
639,139,945
322,140,386
469,94,648
658,130,533
296,160,226
172,217,78
558,62,349
345,137,598
450,59,326
336,162,299
694,111,403
775,67,192
569,106,895
304,60,100
487,72,397
396,168,509
424,208,175
505,194,237
681,115,318
855,105,172
507,94,882
592,183,408
539,97,1053
72,149,29
395,151,734
303,177,147
448,76,343
627,72,326
467,235,116
505,35,323
724,92,443
577,74,403
651,67,241
768,112,198
480,119,675
357,127,511
232,50,56
366,121,680
270,90,347
316,104,169
368,153,643
618,182,330
600,172,222
565,73,353
420,135,985
516,123,1240
289,132,399
617,185,176
678,95,444
722,239,11
520,175,547
562,42,103
649,157,443
349,54,135
312,213,137
522,126,777
626,60,205
421,167,628
430,221,46
713,178,192
587,135,841
602,113,792
592,177,302
307,71,121
772,121,287
632,72,130
726,162,186
472,91,569
602,85,474
617,112,760
265,171,134
618,157,540
546,174,399
504,158,629
697,23,61
510,82,431
317,123,381
684,64,129
677,163,597
749,175,325
601,183,541
567,148,562
432,141,1011
286,147,241
434,94,786
536,230,44
592,120,1087
251,114,115
295,194,33
536,264,54
661,78,270
567,85,597
819,197,33
395,118,500
377,186,218
642,158,390
382,125,786
215,150,218
717,165,330
573,132,731
524,134,722
577,170,541
754,141,187
381,178,220
218,186,17
474,170,351
315,143,410
400,164,507
749,99,122
605,145,642
405,167,574
416,131,954
380,108,569
344,137,370
602,90,566
679,89,399
319,91,245
466,102,584
280,106,204
686,189,84
570,191,323
637,89,469
513,167,305
462,95,521
571,115,903
389,66,203
153,90,101
485,252,31
521,184,335
535,93,686
789,98,124
704,131,455
666,121,735
295,168,314
832,182,193
364,103,565
309,138,277
864,136,141
464,90,502
442,122,745
502,86,501
330,65,223
549,84,461
472,108,739
658,234,24
707,215,99
976,138,34
640,193,190
519,191,238
228,101,183
353,234,65
535,145,648
345,103,532
469,193,228
1004,83,14
397,179,560
391,84,297
311,132,396
623,96,472
345,69,293
675,94,449
682,181,186
433,25,42
522,133,982
655,120,622
473,12,31
354,119,607
474,2,78
411,50,115
309,175,238
512,126,543
552,155,701
701,207,226
438,205,120
313,221,134
624,58,153
415,106,526
500,79,402
628,179,364
953,65,40
695,96,310
422,94,697
644,183,390
246,179,124
308,103,178
856,111,109
380,115,677
596,141,464
637,116,534
466,173,441
291,73,101
409,36,23
691,186,133
435,168,394
150,74,92
441,148,528
567,188,272
346,119,590
271,174,172
280,66,26
338,131,371
182,121,188
857,76,116
319,97,320
500,72,406
551,197,614
279,59,166
545,67,471
396,132,727
339,135,638
683,151,441
212,162,234
597,195,102
737,171,401
728,125,283
474,54,97
385,126,781
675,116,502
478,77,411
563,219,36
246,98,288
593,196,263
439,105,607
790,88,203
509,163,597
305,125,477
565,239,82
761,78,151
373,81,306
323,162,322
294,144,336
471,80,441
196,223,37
929,103,45
618,126,661
248,152,210
409,225,28
686,111,197
787,139,258
683,145,398
301,163,437
584,105,593
484,188,212
612,89,710
735,132,262
498,144,1080
674,169,261
829,122,158
597,183,553
398,78,467
356,127,556
668,151,477
371,150,582
161,124,117
399,175,147
251,194,140
694,127,491
528,42,74
596,145,669
570,144,707
650,93,311
547,137,901
287,173,194
409,185,736
581,151,757
292,138,299
275,112,504
208,197,55
328,195,185
642,58,70
219,117,209
755,23,54
497,129,922
690,181,298
761,23,30
338,123,770
408,165,404
559,65,443
622,185,396
615,95,443
373,113,694
703,181,227
634,0,37
299,91,190
245,65,51
438,193,234
335,83,395
320,132,327
232,153,183
445,113,946
264,114,275
336,123,871
528,128,448
519,187,97
718,58,224
248,141,133
332,124,304
438,214,108
752,140,405
722,71,162
267,71,257
462,15,70
630,122,818
658,56,155
611,185,434
429,71,319
564,178,363
484,159,585
464,189,359
434,160,675
714,211,15
544,149,877
699,148,559
532,219,251
700,97,637
688,153,316
384,147,842
335,146,391
653,111,515
655,146,556
155,156,83
148,149,211
602,80,245
618,137,583
501,177,229
190,229,59
814,137,189
706,186,168
348,54,104
559,92,625
395,-1,49
305,21,46
472,194,322
605,57,197
462,163,507
678,163,260
498,84,585
517,152,494
246,147,173
919,110,168
473,95,741
378,120,647
715,90,280
322,121,499
577,200,214
606,171,265
318,146,292
839,90,38
417,115,699
411,147,593
490,91,504
493,146,519
294,116,294
390,182,164
694,174,256
405,159,438
827,151,205
317,194,65
669,92,427
553,132,1040
468,127,491
468,131,675
432,120,964
436,121,636
561,147,992
607,136,549
503,109,722
548,96,365
495,249,89
258,82,90
631,133,606
568,155,743
493,151,453
304,108,282
470,145,655
479,78,333
202,135,376
398,111,465
387,90,166
788,146,262
520,118,903
501,153,646
536,128,826
418,114,696
265,121,334
523,194,205
501,3,82
697,139,507
625,116,345
499,177,417
642,163,436
319,102,44
414,172,295
463,221,84
683,163,544
244,148,312
459,188,127
283,186,107
867,117,59
674,94,229
709,126,406
689,183,251
432,92,572
408,225,37
343,95,370
190,87,155
284,187,141
661,131,585
508,116,681
593,49,111
588,162,914
347,100,358
536,109,511
513,198,175
256,66,178
519,113,618
628,107,681
439,140,569
215,144,37
302,113,343
427,168,483
572,110,1172
722,197,190
454,111,745
471,172,352
436,183,607
416,111,673
771,70,146
563,156,623
699,141,563
459,189,445
605,215,136
507,121,1007
573,37,104
602,112,591
467,161,498
656,44,81
760,60,156
377,135,448
94,140,39
600,38,237
513,108,554
70,44,28
82,164,23
268,130,253
762,93,148
672,168,259
646,120,726
387,73,405
235,3,48
267,130,418
257,146,407
557,168,476
266,100,356
700,121,364
685,204,123
320,170,337
642,47,69
651,154,443
424,121,598
757,107,147
811,126,179
659,121,839
556,84,668
729,106,279
375,105,668
502,89,438
417,137,729
362,127,604
268,86,346
715,179,346
655,193,178
635,134,764
692,141,476
578,172,467
285,215,112
568,172,550
572,147,529
464,78,176
392,31,120
339,121,517
337,117,431
184,184,38
885,162,105
561,56,266
249,208,99
238,90,78
269,121,430
309,78,273
877,206,58
490,101,847
710,107,332
573,35,59
806,198,127
358,84,240
240,113,127
703,157,592
1048,129,34
358,61,97
673,38,28
766,119,239
723,63,100
429,207,223
308,159,145
381,201,206
596,185,373
516,55,272
495,114,980
528,162,663
371,114,666
311,183,182
755,105,465
473,184,603
602,82,577
659,136,814
759,84,235
773,181,88
498,71,160
502,54,478
522,207,89
398,132,723
431,131,723
289,152,299
144,186,84
487,132,836
535,85,245
227,161,322
401,152,288
737,77,166
199,137,257
519,234,134
275,57,118
595,129,1042
225,104,190
266,168,175
619,38,137
211,99,89
436,230,30
590,151,725
811,89,146
492,164,500
574,100,878
